url,caption,hashtags,image_name
https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/501902350_18505051456045967_7993165700848489890_n.webp?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QG-Ptui00rmTtnF1sp3hJKeoLwIS_2Qh94GHJJlKiRLZ8IYlq9kSeN_KoqzZsciI5k&_nc_ohc=8nFLxiZGGQUQ7kNvwFdPA5S&_nc_gid=cYipqLEoF-ZT1q8-3r4Aww&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfY6JeypRMUsQ_3gjJJIGGb62380hSqLz-asmI3H0Js3WQ&oe=68CDC7A7&_nc_sid=10d13b,"Ready to show off your photography skills and get featured on our official Montage page?

We’re excited to launch our Theme-Based Photography Challenge starting June 1ST! Every week, we’ll unveil a new theme that will inspire you to get creative and capture the world around you — all with your phone camera. ✨

REGISTER USING THE LINK IN THE BIO .

How to Join:

1. Follow us on Instagram.

2. Check our Sunday post for the weekly theme.

3. ""You’ll be able to submit your photo via our official form, which we’ll share shortly.""
 

Each week, the top entries will be showcased on our official Montage page! 

More exciting updates coming soon. Until then, happy clicking! 

#phography #theme #comepetition #phonephotography #weekly #iitguwahati","#phography, #theme, #comepetition, #phonephotography, #weekly, #iitguwahati",501902350_18505051456045967_7993165700848489890_n.jpg
https://scontent-det1-1.cdninstagram.com/v/t51.2885-15/500369020_18503735635045967_6215647855539304279_n.webp?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QERs5VQ5gc02w3Gc_tXjmWZG8UhFixPJdztG_Z9BvJk8aU3iPJtPB0QV42zT1yDCxE&_nc_ohc=IlpUp2tnp5cQ7kNvwGtoSqP&_nc_gid=xQdDcZ3RTt_KB-q1k_OJhg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfZ4v34culpsUaFFHOuBCcGXngURkJm7R0tSvju4C1BrPA&oe=68CDC4FC&_nc_sid=10d13b,"Thrilled to present our submission for the PhotoStory competition at Inter-IIT Cultural Meet 7.0!

This is the final part.

Alvida: A Final Goodbye

Raghuveer Malhotra, a renowned filmmaker of the 1970s, finds his traditional style fading in the evolving cinema of the 1980s. Disheartened, he meets a group of passionate young filmmakers who reignite his creative spark. With their support, he creates “Alvida,” a heartfelt film made with limited means but immense spirit. Against all odds, it becomes a success, earning the applause of a captivated audience. On stage, Raghuveer reflects on his bittersweet farewell and a career that leaves behind a lasting legacy.

#photostory #lightroom #meet #cultural
#interiit
#iitg
#photo
#photographylovers 
#photography
#instagram","#photostory, #lightroom, #meet, #cultural, #interiit, #iitg, #photo, #photographylovers, #photography, #instagram",500369020_18503735635045967_6215647855539304279_n.jpg
https://scontent-det1-1.cdninstagram.com/v/t51.2885-15/500071196_18503735653045967_2693523208829609557_n.webp?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QERs5VQ5gc02w3Gc_tXjmWZG8UhFixPJdztG_Z9BvJk8aU3iPJtPB0QV42zT1yDCxE&_nc_ohc=YAI97osUbooQ7kNvwEEe3xA&_nc_gid=xQdDcZ3RTt_KB-q1k_OJhg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfZNjrd42WEpuY1X9hRqhBWBUcIlX_Li5TmtLonmUUFGsQ&oe=68CDDB03&_nc_sid=10d13b,"Thrilled to present our submission for the PhotoStory competition at Inter-IIT Cultural Meet 7.0!

This is the final part.

Alvida: A Final Goodbye

Raghuveer Malhotra, a renowned filmmaker of the 1970s, finds his traditional style fading in the evolving cinema of the 1980s. Disheartened, he meets a group of passionate young filmmakers who reignite his creative spark. With their support, he creates “Alvida,” a heartfelt film made with limited means but immense spirit. Against all odds, it becomes a success, earning the applause of a captivated audience. On stage, Raghuveer reflects on his bittersweet farewell and a career that leaves behind a lasting legacy.

#photostory #lightroom #meet #cultural
#interiit
#iitg
#photo
#photographylovers 
#photography
#instagram","#photostory, #lightroom, #meet, #cultural, #interiit, #iitg, #photo, #photographylovers, #photography, #instagram",500071196_18503735653045967_2693523208829609557_n.jpg
https://scontent-det1-1.cdninstagram.com/v/t51.2885-15/500100938_18503735650045967_3182540328479638261_n.webp?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QERs5VQ5gc02w3Gc_tXjmWZG8UhFixPJdztG_Z9BvJk8aU3iPJtPB0QV42zT1yDCxE&_nc_ohc=vj0MMO9JdJAQ7kNvwEVAzhr&_nc_gid=xQdDcZ3RTt_KB-q1k_OJhg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfbxaNTbgbIs_dsYdV5LcMvvejd9fTAMceYwSrz16O7oBg&oe=68CDD0AF&_nc_sid=10d13b,"Thrilled to present our submission for the PhotoStory competition at Inter-IIT Cultural Meet 7.0!

This is the final part.

Alvida: A Final Goodbye

Raghuveer Malhotra, a renowned filmmaker of the 1970s, finds his traditional style fading in the evolving cinema of the 1980s. Disheartened, he meets a group of passionate young filmmakers who reignite his creative spark. With their support, he creates “Alvida,” a heartfelt film made with limited means but immense spirit. Against all odds, it becomes a success, earning the applause of a captivated audience. On stage, Raghuveer reflects on his bittersweet farewell and a career that leaves behind a lasting legacy.

#photostory #lightroom #meet #cultural
#interiit
#iitg
#photo
#photographylovers 
#photography
#instagram","#photostory, #lightroom, #meet, #cultural, #interiit, #iitg, #photo, #photographylovers, #photography, #instagram",500100938_18503735650045967_3182540328479638261_n.jpg
https://scontent-det1-1.cdninstagram.com/v/t51.2885-15/499682698_18503735665045967_4957152417445740560_n.webp?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QERs5VQ5gc02w3Gc_tXjmWZG8UhFixPJdztG_Z9BvJk8aU3iPJtPB0QV42zT1yDCxE&_nc_ohc=-_3fRHeLlTUQ7kNvwGgXFHI&_nc_gid=xQdDcZ3RTt_KB-q1k_OJhg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfbKrkZ-hCQavRGmFnFBMwp0aRuz3Qa8L3id4RnAF-3S4A&oe=68CDCC88&_nc_sid=10d13b,"Thrilled to present our submission for the PhotoStory competition at Inter-IIT Cultural Meet 7.0!

This is the final part.

Alvida: A Final Goodbye

Raghuveer Malhotra, a renowned filmmaker of the 1970s, finds his traditional style fading in the evolving cinema of the 1980s. Disheartened, he meets a group of passionate young filmmakers who reignite his creative spark. With their support, he creates “Alvida,” a heartfelt film made with limited means but immense spirit. Against all odds, it becomes a success, earning the applause of a captivated audience. On stage, Raghuveer reflects on his bittersweet farewell and a career that leaves behind a lasting legacy.

#photostory #lightroom #meet #cultural
#interiit
#iitg
#photo
#photographylovers 
#photography
#instagram","#photostory, #lightroom, #meet, #cultural, #interiit, #iitg, #photo, #photographylovers, #photography, #instagram",499682698_18503735665045967_4957152417445740560_n.jpg
https://scontent-det1-1.cdninstagram.com/v/t51.2885-15/500265163_18503735674045967_4685053837803315905_n.webp?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QERs5VQ5gc02w3Gc_tXjmWZG8UhFixPJdztG_Z9BvJk8aU3iPJtPB0QV42zT1yDCxE&_nc_ohc=TfP07gMIZdoQ7kNvwF5RPiX&_nc_gid=xQdDcZ3RTt_KB-q1k_OJhg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfYM0H0P5zbzvlg5ADUXe-NjlL4FsWxPqDjigb12EVonYA&oe=68CDECBD&_nc_sid=10d13b,"Thrilled to present our submission for the PhotoStory competition at Inter-IIT Cultural Meet 7.0!

This is the final part.

Alvida: A Final Goodbye

Raghuveer Malhotra, a renowned filmmaker of the 1970s, finds his traditional style fading in the evolving cinema of the 1980s. Disheartened, he meets a group of passionate young filmmakers who reignite his creative spark. With their support, he creates “Alvida,” a heartfelt film made with limited means but immense spirit. Against all odds, it becomes a success, earning the applause of a captivated audience. On stage, Raghuveer reflects on his bittersweet farewell and a career that leaves behind a lasting legacy.

#photostory #lightroom #meet #cultural
#interiit
#iitg
#photo
#photographylovers 
#photography
#instagram","#photostory, #lightroom, #meet, #cultural, #interiit, #iitg, #photo, #photographylovers, #photography, #instagram",500265163_18503735674045967_4685053837803315905_n.jpg
https://instagram.fmci2-1.fna.fbcdn.net/v/t51.2885-15/496073647_18501300175045967_3506809224294758775_n.webp?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fmci2-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QEYFHtgkpWSU2D2cDYds3hYLUvqUnHhvmYEdbVPLINvagctdgENCisAu27qNL1SP9U&_nc_ohc=fo-AYk1VQ1UQ7kNvwHiN2vk&_nc_gid=kqFAFrsjCfvyNNSagdz2Aw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfatFeSNOrmxzk5UBhPMcyDZeH9xQ-IAWQI6qxbs6HsHyA&oe=68CDC71B&_nc_sid=10d13b,"Presenting our submissions in the online theme photography competition of Inter-IIT Cultural Meet 7.0, focusing on the theme ‘Reflection’.

1. Shattered Identity - Mirrors reveal silent truths as four figures hide behind a red veil of mystery.

2. Shadow Beneath Surface - They chase dreams in ripples, where innocence meets distortion.

3. Fragments of Silence - Two men, one working, one waiting—mirrored in quiet stillness.

.
.
.
.
.

#photographylovers #meet #cultural #interiit #streetphotographyindia #iitg #reflection #photography","#photographylovers, #meet, #cultural, #interiit, #streetphotographyindia, #iitg, #reflection, #photography",496073647_18501300175045967_3506809224294758775_n.jpg
https://instagram.fmci2-1.fna.fbcdn.net/v/t51.2885-15/496535873_18501300184045967_109473115769859340_n.webp?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fmci2-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QEYFHtgkpWSU2D2cDYds3hYLUvqUnHhvmYEdbVPLINvagctdgENCisAu27qNL1SP9U&_nc_ohc=jkjfnVn1TRgQ7kNvwGyr3GI&_nc_gid=kqFAFrsjCfvyNNSagdz2Aw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afbi-0eeCR06xYWenX2MqyCQCZnt6zN-F_WTiygyErBrUw&oe=68CDC1A3&_nc_sid=10d13b,"Presenting our submissions in the online theme photography competition of Inter-IIT Cultural Meet 7.0, focusing on the theme ‘Reflection’.

1. Shattered Identity - Mirrors reveal silent truths as four figures hide behind a red veil of mystery.

2. Shadow Beneath Surface - They chase dreams in ripples, where innocence meets distortion.

3. Fragments of Silence - Two men, one working, one waiting—mirrored in quiet stillness.

.
.
.
.
.

#photographylovers #meet #cultural #interiit #streetphotographyindia #iitg #reflection #photography","#photographylovers, #meet, #cultural, #interiit, #streetphotographyindia, #iitg, #reflection, #photography",496535873_18501300184045967_109473115769859340_n.jpg
https://instagram.fmci2-1.fna.fbcdn.net/v/t51.2885-15/496612737_18501300193045967_1888782051468804998_n.webp?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fmci2-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QEYFHtgkpWSU2D2cDYds3hYLUvqUnHhvmYEdbVPLINvagctdgENCisAu27qNL1SP9U&_nc_ohc=IAWL4B4SjagQ7kNvwGWDtwX&_nc_gid=kqFAFrsjCfvyNNSagdz2Aw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfaUqC27RKZwgxwI3jTIgUb8R4fjlvxB1NzwdIejDeTwcQ&oe=68CDC4BF&_nc_sid=10d13b,"Presenting our submissions in the online theme photography competition of Inter-IIT Cultural Meet 7.0, focusing on the theme ‘Reflection’.

1. Shattered Identity - Mirrors reveal silent truths as four figures hide behind a red veil of mystery.

2. Shadow Beneath Surface - They chase dreams in ripples, where innocence meets distortion.

3. Fragments of Silence - Two men, one working, one waiting—mirrored in quiet stillness.

.
.
.
.
.

#photographylovers #meet #cultural #interiit #streetphotographyindia #iitg #reflection #photography","#photographylovers, #meet, #cultural, #interiit, #streetphotographyindia, #iitg, #reflection, #photography",496612737_18501300193045967_1888782051468804998_n.jpg
https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/479489686_18484433365045967_4669305096369915167_n.webp?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGSq1Ec_H-5zzPTYQYhpJYtSAa6rfjHqJSr6EjRTAFhx3eqoohaiL_GwMDauQ_aukU&_nc_ohc=XOkWXuRVmCwQ7kNvwGbM275&_nc_gid=hQwDknazF8TzxFciwWPkTg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfaRSshTjYxILd3IhFM3l6aGTTpZpDL3vsWvWqzbSDmfbw&oe=68CDCBE8&_nc_sid=10d13b,"Ready to fuel your passion for photography?

Join us for Tasveer Talk 2025 with Mr. Mahendra Bakle, an acclaimed travel photographer, as he shares stories from behind the lens and across the globe! ✨

Check his work on @mahendrabakle

 16th Feb | ⏰ 2-4 PM |  Conference Hall
Don’t miss this chance to get inspired and learn from the best!

#Tasveer2025 #MontageIITG #PhotographyTalk #TravelPhotography #CampusEvents #GetInspired","#Tasveer2025, #MontageIITG, #PhotographyTalk, #TravelPhotography, #CampusEvents, #GetInspired",479489686_18484433365045967_4669305096369915167_n.jpg
https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/479484902_18484551445045967_6782642196982956820_n.webp?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGvWlnbtecHdAAJcQs-w_AT42NN8yciVoemh1vW5AA71y23VaMtP85aIlgdaDRE7gA&_nc_ohc=hm_sf_xiNukQ7kNvwFCVrj7&_nc_gid=ulF0BjQA1pWRQ1bJw5FVtw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfY-XXNt9Jix7gm0JY-q0b58VrPxYcZ1ROnzXB7mz2M9UQ&oe=68CDE827&_nc_sid=10d13b,"Presenting Montage's Limited-Edition Premium Calendar 2025!

A collection of the best photographs captured by Montage’s finest, curated to bring stunning visuals to your space all year round. Whether for your desk, wall, or as a thoughtful gift, this calendar is a must-have for every photography lover.

⚡ Limited stock – Preorders are now open! Secure yours before they run out.

 Order now via the link in bio or by the qr code on the poster.

#MontageIITG #Tasveer2025 #LimitedEdition #PhotographyCalendar #PreorderNow #FrameTheMoment","#MontageIITG, #Tasveer2025, #LimitedEdition, #PhotographyCalendar, #PreorderNow, #FrameTheMoment",479484902_18484551445045967_6782642196982956820_n.jpg
https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/488258898_18494269105045967_44474383345084540_n.webp?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHt_-Lg04DqIw3mWQ2-VYD7tAgfh-vc6SAMKK_C7XRQk0ve01L1RyGfd0qFM4-98Fo&_nc_ohc=jvApwDfWvlcQ7kNvwFRoKUH&_nc_gid=nS-waHzbOBPBmBwxx5lxag&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfaPCLCUJ3xWP5RLp4i5zYwl6ardq4QmBzBLAw_MjJRIfg&oe=68CDF2B0&_nc_sid=10d13b,"The 7th Edition of Frames brings you stories that go beyond the lens—exploring the raw emotions of B&W Photography, the ethical dilemmas of Street Photography in India, and the vibrant hues of Colors of Kashmir. Journey through Spiti, embrace the Poetry of Chaos, and listen to the Echoes of the Wild. 

Featuring an exclusive Q&A with Ganesh Vanare, this edition is a tribute to the art, ethics, and evolution of photography. Every frame tells a story—are you ready to see the world through our eyes? 

Link in bio!

Content - @ashraful_arefin @_krishnaaaaa_ @mrigendra.h @aadrarara @amankumar870 @sarthak_doharey  @_khwmtha_ @_ashish_rathod_7 @pratiksha.rasal18 @existing.panda @_atharva.dixit_ @sassy.rik @k_gupta.24 @bhuvana_sriramoji

Design -  @sandyp_rava

Drop your reviews at montage@iitg.ac.in

#montage_iitg #iitg #frames #photography #magazine #articles","#montage_iitg, #iitg, #frames, #photography, #magazine, #articles",488258898_18494269105045967_44474383345084540_n.jpg
https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/487696149_18494269120045967_8890318869946532088_n.webp?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHt_-Lg04DqIw3mWQ2-VYD7tAgfh-vc6SAMKK_C7XRQk0ve01L1RyGfd0qFM4-98Fo&_nc_ohc=e2EoDJlotz0Q7kNvwGdMcqY&_nc_gid=nS-waHzbOBPBmBwxx5lxag&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfbZCyKQF50-fjP0ty4PvH7OaVeyXAjO-sOinEPHWZvBjQ&oe=68CDD8A3&_nc_sid=10d13b,"The 7th Edition of Frames brings you stories that go beyond the lens—exploring the raw emotions of B&W Photography, the ethical dilemmas of Street Photography in India, and the vibrant hues of Colors of Kashmir. Journey through Spiti, embrace the Poetry of Chaos, and listen to the Echoes of the Wild. 

Featuring an exclusive Q&A with Ganesh Vanare, this edition is a tribute to the art, ethics, and evolution of photography. Every frame tells a story—are you ready to see the world through our eyes? 

Link in bio!

Content - @ashraful_arefin @_krishnaaaaa_ @mrigendra.h @aadrarara @amankumar870 @sarthak_doharey  @_khwmtha_ @_ashish_rathod_7 @pratiksha.rasal18 @existing.panda @_atharva.dixit_ @sassy.rik @k_gupta.24 @bhuvana_sriramoji

Design -  @sandyp_rava

Drop your reviews at montage@iitg.ac.in

#montage_iitg #iitg #frames #photography #magazine #articles","#montage_iitg, #iitg, #frames, #photography, #magazine, #articles",487696149_18494269120045967_8890318869946532088_n.jpg
https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/488264196_18494269129045967_6958891039829096976_n.webp?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHt_-Lg04DqIw3mWQ2-VYD7tAgfh-vc6SAMKK_C7XRQk0ve01L1RyGfd0qFM4-98Fo&_nc_ohc=p-iNyZX_iO0Q7kNvwGCL2VM&_nc_gid=nS-waHzbOBPBmBwxx5lxag&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfZ_oLh6WQfUT5jcf13FwhhZX0V2avtu2D-G_mYvYxO1TQ&oe=68CDC9D0&_nc_sid=10d13b,"The 7th Edition of Frames brings you stories that go beyond the lens—exploring the raw emotions of B&W Photography, the ethical dilemmas of Street Photography in India, and the vibrant hues of Colors of Kashmir. Journey through Spiti, embrace the Poetry of Chaos, and listen to the Echoes of the Wild. 

Featuring an exclusive Q&A with Ganesh Vanare, this edition is a tribute to the art, ethics, and evolution of photography. Every frame tells a story—are you ready to see the world through our eyes? 

Link in bio!

Content - @ashraful_arefin @_krishnaaaaa_ @mrigendra.h @aadrarara @amankumar870 @sarthak_doharey  @_khwmtha_ @_ashish_rathod_7 @pratiksha.rasal18 @existing.panda @_atharva.dixit_ @sassy.rik @k_gupta.24 @bhuvana_sriramoji

Design -  @sandyp_rava

Drop your reviews at montage@iitg.ac.in

#montage_iitg #iitg #frames #photography #magazine #articles","#montage_iitg, #iitg, #frames, #photography, #magazine, #articles",488264196_18494269129045967_6958891039829096976_n.jpg
https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/488965039_18495090448045967_2404794827613201139_n.webp?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QEaBR89Gc18Ha6cFWQL0SJIzcViylU191J_eFu6innx9_MYy8_w7GScLrgd-9F3vfo&_nc_ohc=UyfEHOHreyQQ7kNvwExqJ7U&_nc_gid=5UhE03VevuPUIuDf-0oThg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfYHNBzrhi8e-PVgdUgjGhthpjK0WgEA8HXE-zNon8KLww&oe=68CDDD5B&_nc_sid=10d13b,"Here are the final results of the Tasveer'25 Photography Competition! After much deliberation and admiration of the stunning entries we received, we are thrilled to announce the winners:

 1st Place: Sharad Patil
 2nd Place: Arpan Basu Chowdhury
 3rd Place: Amit Vakil

A huge round of applause to all the participants for submitting such breathtaking and creative photographs. Each entry was a testament to your talent, passion, and unique perspective, making it incredibly challenging for us to choose the winners.

Heartiest congratulations to the winners for their exceptional work! Your artistry has truly stood out.

 Note: We will be contacting the winners shortly with details about their prizes.

Stay tuned for more exciting events and competitions!

#montage_iitg #tasveer #tasveer25 #photographycompetition #creativityunleashed","#montage_iitg, #tasveer, #tasveer25, #photographycompetition, #creativityunleashed",488965039_18495090448045967_2404794827613201139_n.jpg
https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/489698835_18495090457045967_7124354209848054276_n.webp?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QEaBR89Gc18Ha6cFWQL0SJIzcViylU191J_eFu6innx9_MYy8_w7GScLrgd-9F3vfo&_nc_ohc=s77MU2vSOOMQ7kNvwGEKjHa&_nc_gid=5UhE03VevuPUIuDf-0oThg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfbJuHPKO2Ujlsh22j7bLX8MdiWF-ZSnl9Y3D5TtDu13Mw&oe=68CDCC8D&_nc_sid=10d13b,"Here are the final results of the Tasveer'25 Photography Competition! After much deliberation and admiration of the stunning entries we received, we are thrilled to announce the winners:

 1st Place: Sharad Patil
 2nd Place: Arpan Basu Chowdhury
 3rd Place: Amit Vakil

A huge round of applause to all the participants for submitting such breathtaking and creative photographs. Each entry was a testament to your talent, passion, and unique perspective, making it incredibly challenging for us to choose the winners.

Heartiest congratulations to the winners for their exceptional work! Your artistry has truly stood out.

 Note: We will be contacting the winners shortly with details about their prizes.

Stay tuned for more exciting events and competitions!

#montage_iitg #tasveer #tasveer25 #photographycompetition #creativityunleashed","#montage_iitg, #tasveer, #tasveer25, #photographycompetition, #creativityunleashed",489698835_18495090457045967_7124354209848054276_n.jpg
https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/488926327_18495090466045967_5266200637512222609_n.webp?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QEaBR89Gc18Ha6cFWQL0SJIzcViylU191J_eFu6innx9_MYy8_w7GScLrgd-9F3vfo&_nc_ohc=TR6_6YSqahwQ7kNvwEhsky1&_nc_gid=5UhE03VevuPUIuDf-0oThg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfYL1spLhPPA3NSRsVyP_h5k_-oyhpGCynG_yBdtjAxFiw&oe=68CDE1D5&_nc_sid=10d13b,"Here are the final results of the Tasveer'25 Photography Competition! After much deliberation and admiration of the stunning entries we received, we are thrilled to announce the winners:

 1st Place: Sharad Patil
 2nd Place: Arpan Basu Chowdhury
 3rd Place: Amit Vakil

A huge round of applause to all the participants for submitting such breathtaking and creative photographs. Each entry was a testament to your talent, passion, and unique perspective, making it incredibly challenging for us to choose the winners.

Heartiest congratulations to the winners for their exceptional work! Your artistry has truly stood out.

 Note: We will be contacting the winners shortly with details about their prizes.

Stay tuned for more exciting events and competitions!

#montage_iitg #tasveer #tasveer25 #photographycompetition #creativityunleashed","#montage_iitg, #tasveer, #tasveer25, #photographycompetition, #creativityunleashed",488926327_18495090466045967_5266200637512222609_n.jpg
https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/489455058_18495090475045967_7108558620003045511_n.webp?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QEaBR89Gc18Ha6cFWQL0SJIzcViylU191J_eFu6innx9_MYy8_w7GScLrgd-9F3vfo&_nc_ohc=lk9A9MO9oWUQ7kNvwG1pWd1&_nc_gid=5UhE03VevuPUIuDf-0oThg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfZt8Y6LjTcCVptaAbcuxEXPFuEtXsPhamP12snB7J8FfA&oe=68CDD08F&_nc_sid=10d13b,"Here are the final results of the Tasveer'25 Photography Competition! After much deliberation and admiration of the stunning entries we received, we are thrilled to announce the winners:

 1st Place: Sharad Patil
 2nd Place: Arpan Basu Chowdhury
 3rd Place: Amit Vakil

A huge round of applause to all the participants for submitting such breathtaking and creative photographs. Each entry was a testament to your talent, passion, and unique perspective, making it incredibly challenging for us to choose the winners.

Heartiest congratulations to the winners for their exceptional work! Your artistry has truly stood out.

 Note: We will be contacting the winners shortly with details about their prizes.

Stay tuned for more exciting events and competitions!

#montage_iitg #tasveer #tasveer25 #photographycompetition #creativityunleashed","#montage_iitg, #tasveer, #tasveer25, #photographycompetition, #creativityunleashed",489455058_18495090475045967_7108558620003045511_n.jpg
https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/491354950_2252073805304900_4373606806348092517_n.heic?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGlr3D11bt0Ez01k8Usl7wf1Kz1pNvQO2w15U7nSGgFjmpoLFZMixMbafmlOIJzhVc&_nc_ohc=PuItDMp6iTUQ7kNvwEG12ta&_nc_gid=4aWdPg2PMTqcmF5XtgEhqg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfbivHQ-KERuxhubmqB0BhbWsN6unm8rA9jA-3Ts-eOvZA&oe=68CDBF73&_nc_sid=10d13b,"Ready to elevate your photography journey? Step into the world of creative editing and see your images in a whole new light!

Join our hands-on Lightroom workshop designed for passionate beginners and aspiring storytellers. Learn how to use post-processing to infuse your photos with emotion, mood, and your unique vision—going far beyond what your camera alone can capture. We’ll guide you through the essentials of editing, from simple enhancements to crafting a visual narrative that truly resonates.

No prior experience needed—just bring your enthusiasm for photography!

 Date: 20th April ’25
 Time: 9:00 pm
 Venue: Montage Club Room
 Pre-requisites: None

Transform the way you tell stories through your images—see you there!

#photography #montage_iitg #editing #photoediting #adobe #lightroom #postprocessing #thread","#photography, #montage_iitg, #editing, #photoediting, #adobe, #lightroom, #postprocessing, #thread",491354950_2252073805304900_4373606806348092517_n.jpg
